set_id;file_name;transition_center_time;human_rating;rater;verdict_info;engine_quality_score;phrase_beats_off;engine_label;comment;time_mmss;quelle
74d3fcd5-766b-478d-b8bc-0adef3ba8346;(Ergebnis-JSON fehlt);560.0;;sebro;correct;;;;;09:20;nur_ground_truth
74d3fcd5-766b-478d-b8bc-0adef3ba8346;(Ergebnis-JSON fehlt);1434.2;;sebro;timing_off (Engine: 1421.0s -> korrigiert);;;;;23:54;nur_ground_truth
74d3fcd5-766b-478d-b8bc-0adef3ba8346;(Ergebnis-JSON fehlt);749.4;;sebro;missed (von dir markiert);;;;;12:29;missed
74d3fcd5-766b-478d-b8bc-0adef3ba8346;(Ergebnis-JSON fehlt);1067.9;;sebro;missed (von dir markiert);;;;;17:48;missed
74d3fcd5-766b-478d-b8bc-0adef3ba8346;(Ergebnis-JSON fehlt);1211.1;;sebro;missed (von dir markiert);;;;;20:11;missed
74d3fcd5-766b-478d-b8bc-0adef3ba8346;(Ergebnis-JSON fehlt);1673.2;;sebro;missed (von dir markiert);;;;;27:53:00;missed
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);466.7;;sebro;timing_off (Engine: 488.0s -> korrigiert);;;;;07:47;nur_ground_truth
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);701.5;;sebro;timing_off (Engine: 693.0s -> korrigiert);;;;;11:41;nur_ground_truth
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);908.3;;sebro;timing_off (Engine: 916.0s -> korrigiert);;;;;15:08;nur_ground_truth
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);1541.9;;sebro;timing_off (Engine: 1596.0s -> korrigiert);;;;;25:42:00;nur_ground_truth
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);1763.7;;sebro;timing_off (Engine: 1794.0s -> korrigiert);;;;;29:24:00;nur_ground_truth
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);231.5;;sebro;missed (von dir markiert);;;;;03:52;missed
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);1048.7;;sebro;missed (von dir markiert);;;;;17:29;missed
908733b4-5e11-4d90-8ff0-7c4e968d53f9;(Ergebnis-JSON fehlt);1275.8;;sebro;missed (von dir markiert);;;;;21:16;missed
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);215.0;;sebro;correct;;;;;03:35;nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);474.6;;sebro;timing_off (Engine: 490.0s -> korrigiert);;;;;07:55;nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);786.0;;sebro;correct;;;;;13:06;nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);903.0;;sebro;correct;;;;;15:03;nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);575.0;;sebro;missed (von dir markiert);;;;;09:35;missed
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);1246.1;;sebro;missed (von dir markiert);;;;;20:46;missed
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);1412.7;;sebro;missed (von dir markiert);;;;;23:33;missed
c6a613b5-0483-4106-9d73-e745dd72b4e5;(Ergebnis-JSON fehlt);1585.7;;sebro;missed (von dir markiert);;;;;26:26:00;missed
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);191.3;;sebro;timing_off (Engine: 96.0s -> korrigiert);;;;;03:11;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);480.8;;sebro;timing_off (Engine: 490.0s -> korrigiert);;;;;08:01;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);579.2;;sebro;timing_off (Engine: 786.0s -> korrigiert);;;;;09:39;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);766.4;;sebro;timing_off (Engine: 903.0s -> korrigiert);;;;;12:46;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);939.4;;sebro;timing_off (Engine: 1025.0s -> korrigiert);;;;;15:39;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);1246.7;;sebro;timing_off (Engine: 1124.0s -> korrigiert);;;;;20:47;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);1415.1;;sebro;timing_off (Engine: 1324.0s -> korrigiert);;;;;23:35;nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c;(Ergebnis-JSON fehlt);1578.5;;sebro;missed (von dir markiert);;;;;26:19:00;missed
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;397.7;5;sebro;timing_off (Engine: 481.6s -> korrigiert);68;10. Nov;neutral;perfekte Harmonie und gutes Zusammenspiel der Tiefen;06:38;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;600.8;5;sebro;timing_off (Engine: 712.1s -> korrigiert);58;14.92;neutral;gute Transition Dauer, perfekter Beat Fade In;10:01;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;1086.4;5;sebro;correct;55;Nov 74;neutral;perfekte Harmonie, sehr gutes Beat Matching, Rhythmus Wechsel;18:06;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;1685.1;5;sebro;correct;80;Mai 13;smooth;sehr Harmonisches Zusammenspiel, gutes Volume Management;28:05:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;2079.3;5;sebro;correct;66;05. Sep;neutral;Beat Wechsel, perfektes Timing;34:39:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;2262.1;5;sebro;correct;81;Jul 86;smooth;Sehr entspannt und harmonisch;37:42:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;3065.0;5;sebro;timing_off (Engine: 3189.7s -> korrigiert);71;Jun 93;neutral;Ruhiger 躡ergang, l鋝st sich Zeit, sehr gutes Beat Matching;51:05:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;3677.4;5;sebro;correct;71;Jul 99;neutral;Perfekte Passung der H鰄en, keine st鰎enden 躡erlappungen;61:17:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;4152.1;5;sebro;correct;97;0.94;smooth;Langer 躡ergang, gutes Timing bei Rausnahme der Tiefen, Fokus auf den 躡ergang, sehr harmonisch;69:12:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;4333.6;5;sebro;correct;98;1.0;smooth;Key Matching, sehr gutes Volume Matching trotz komplexer Melodie;72:14:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;4797.7;5;sebro;correct;70;9.0;neutral;Melodie des neuen Tracks sehr gut abgestimmt auf den Beat;79:58:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;5373.9;5;sebro;correct;71;Mai 95;neutral;Energie rausgenommen, variabler Wechsel, sehr gutes Matching, kein Overlap;89:34:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;5701.2;5;sebro;timing_off (Engine: 5840.9s -> korrigiert);66;14.99;neutral;Gutes Fade Out der Vocals, gute Harmonie;95:01:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;6255.9;5;sebro;correct;47;13.72;rough;Langer 躡ergang, viel Matching, Ernergie wird erst runtergenommen und dann langsam wieder reingegeben, viel Zeit um sich an neuen Rhythmus zu gew鰄nen;104:16:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;6609.6;5;sebro;correct;68;Apr 24;neutral;passende Keys;110:10:00;erkannt
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;720.1;5;sebro;missed (von dir markiert);;;;;12:00;missed
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a;Be Svendsen live at Mount Nemrut, in T眉rkiye for Cercle.mp3;794.0;5;sebro;missed (von dir markiert);;;;;13:14;missed
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;290.0;5;sebro;correct;89;1.0;smooth;Sch鰊es Beat Matching, sanfter 躡ergang, melodisch ansprechend, passender Spin auf dem Drop;04:50;erkannt
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;976.5;5;sebro;timing_off (Engine: 1043.6s -> korrigiert);66;07. Jan;neutral;Beat Matching passt, bei ruhiger Stelle in der Transition evtl rausgehen, guter Drop Moment;16:16;erkannt
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;1266.7;3;sebro;timing_off (Engine: 1221.0s -> korrigiert);70;15. Feb;neutral;Guter Fade In, Spannungsaufbau, Beat Intro bei Track 2  bessser mit weniger aus Track 1, Track 1 fr黨er raus;21:07;erkannt
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;1432.6;4;sebro;timing_off (Engine: 1530.0s -> korrigiert);85;Jan 95;smooth;Beat rein in Transition gut, Bass inbei Track 2 zu fr黨, etwas l鋘gerer 躡ergang w鋜e gut gewesen, Tempo leicht in Transition gedrosselt;23:53;erkannt
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;1724.9;3;sebro;timing_off (Engine: 1739.6s -> korrigiert);75;02. Sep;smooth;Beat Overlap etwas holprig, neuer Track zu einfach zu spotten, kein dezenter 躡ergang;28:45:00;erkannt
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;453.0;4;sebro;missed (von dir markiert);;;;Sehr sanfter 躡ergang, melodisch passend, Track harmonie aber evtl zu verbessern;07:33;missed
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;612.5;5;sebro;missed (von dir markiert);;;;Sch鰊er 躡ergang, gutes Timing der Tracks, wirkt abgestimmt;10:12;missed
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;790.5;4;sebro;missed (von dir markiert);;;;Fliesst gut ineinander, gutes Timing, Harmoisch nicht ganz on point aber gut;13:11;missed
9af411b6-6abc-499c-9447-c4742fd90995;Dec25.WAV;1969.0;4;sebro;missed (von dir markiert);;;;Mittlerer Teil der Transition evtl etwas lang, Track 1 etwas zu lange in der Transition, nicht ganz auf dem Drop;32:49:00;missed
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;290.0;5;sebro;;89;1.0;smooth;Sch鰊es Beat Matching, sanfter 躡ergang, melodisch ansprechend, passender Spin auf dem Drop;04:50;erkannt
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;361.0;0;sebro;;87;01. Sep;smooth;keine Transition;06:01;erkannt
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;734.5;0;sebro;;79;Feb 48;smooth;keine Transition;12:14;erkannt
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;1043.6;5;sebro;;66;07. Jan;neutral;Beat Matching passt, bei ruhiger Stelle in der Transition evtl rausgehen, guter Drop Moment;17:24;erkannt
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;1221.0;3;sebro;;70;15. Feb;neutral;Guter Fade In, Spannungsaufbau, Beat Intro bei Track 2  bessser mit weniger aus Track 1, Track 1 fr黨er raus;20:21;erkannt
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;1530.0;4;sebro;;85;Jan 95;smooth;Beat rein in Transition gut, Bass inbei Track 2 zu fr黨, etwas l鋘gerer 躡ergang w鋜e gut gewesen, Tempo leicht in Transition gedrosselt;25:30:00;erkannt
c1476fee-08ba-40a1-b707-58614085ed12;Dec25.WAV;1739.6;3;sebro;;75;02. Sep;smooth;Beat Overlap etwas holprig, neuer Track zu einfach zu spotten, kein dezenter 躡ergang;29:00:00;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;290.0;5;sebro;;89;1.0;smooth;Sch鰊es Beat Matching, sanfter 躡ergang, melodisch ansprechend, passender Spin auf dem Drop;04:50;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;361.0;0;sebro;;87;01. Sep;smooth;keine Transition;06:01;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;734.5;0;sebro;;79;Feb 48;smooth;keine Transition;12:14;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;1043.6;5;sebro;;66;07. Jan;neutral;Beat Matching passt, bei ruhiger Stelle in der Transition evtl rausgehen, guter Drop Moment;17:24;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;1221.0;3;sebro;;70;15. Feb;neutral;Guter Fade In, Spannungsaufbau, Beat Intro bei Track 2  bessser mit weniger aus Track 1, Track 1 fr黨er raus;20:21;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;1530.0;4;sebro;;85;Jan 95;smooth;Beat rein in Transition gut, Bass inbei Track 2 zu fr黨, etwas l鋘gerer 躡ergang w鋜e gut gewesen, Tempo leicht in Transition gedrosselt;25:30:00;erkannt
caa1a114-2221-4ee4-a0a1-a1b55a52527f;Dec25.WAV;1739.6;3;sebro;;75;02. Sep;smooth;Beat Overlap etwas holprig, neuer Track zu einfach zu spotten, kein dezenter 躡ergang;29:00:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;203.7;5;sebro;missed (von dir markiert);;;;Sehr weicher 躡ergnag, super timing, Drop auf dem Punkt, sehr harmonisch;03:24;missed
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;387.4;5;sebro;missed (von dir markiert);;;;Perfektes Timing auf den Drop, sehr harmonisch;06:27;missed
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;586.3;5;sebro;timing_off (Engine: 610.8s -> korrigiert);74;Jul 94;neutral;Sehr sch鰊er 躡ergang, klingt wie ein einizer Track, Transition kaum erkennbar;09:46;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;813.0;5;sebro;correct;85;Jan 95;smooth;Lange aber extrem stimmige Transition, tiefen perfekt aufeinander abgestimmt;13:33;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;875.5;5;sebro;timing_off (Engine: 969.6s -> korrigiert);79;3.0;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;14:36;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;1105.5;5;sebro;timing_off (Engine: 1138.5s -> korrigiert);66;04. Aug;neutral;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;18:26;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;1246.0;5;sebro;timing_off (Engine: 1330.0s -> korrigiert);79;3.0;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;20:46;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;1297.4;5;sebro;timing_off (Engine: 1269.5s -> korrigiert);71;14.88;neutral;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;21:37;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;1608.0;5;sebro;timing_off (Engine: 1629.8s -> korrigiert);71;Sep 94;neutral;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;26:48:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;1719.7;5;sebro;missed (von dir markiert);;;;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;28:40:00;missed
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;1857.6;5;sebro;timing_off (Engine: 1906.6s -> korrigiert);71;Apr 94;neutral;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;30:58:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;2154.1;5;sebro;timing_off (Engine: 2187.1s -> korrigiert);79;3.0;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;35:54:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;2523.6;5;sebro;timing_off (Engine: 2601.6s -> korrigiert);58;Aug 96;neutral;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;42:04:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;2719.0;5;sebro;timing_off (Engine: 2730.3s -> korrigiert);71;09. Sep;neutral;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;45:19:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;2853.2;5;sebro;correct;90;Feb 95;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;47:33:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;3125.6;5;sebro;timing_off (Engine: 3069.9s -> korrigiert);89;Feb 95;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;52:06:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;3257.3;5;sebro;timing_off (Engine: 3287.2s -> korrigiert);96;01. Aug;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;54:17:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;3441.8;5;sebro;;85;Jan 99;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;57:22:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;3598.4;5;sebro;missed (von dir markiert);;;;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;59:58:00;missed
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;4072.9;5;sebro;timing_off (Engine: 3967.2s -> korrigiert);79;Mrz 73;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;67:53:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;4310.1;5;sebro;correct;79;Feb 95;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;71:50:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;4558.2;5;sebro;correct;96;0.0;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;75:58:00;erkannt
2d77d3fc-2c42-4242-812b-738f9fa28467;Dixon at Cercle Festival 2024 (Ariane Stage).mp3;4837.9;5;sebro;correct;89;0.43;smooth;perfektes Timing, sehr harmonisch, sehr guter Drop getroffen, perfektes Beat Macthing;80:38:00;erkannt
04804f27-2755-4db3-8f0b-f57d3315737c;Dixon WE2  Tomorrowland 2025.mp3;619.6;4;sebro;correct;71;Nov 84;neutral;Sauberer Fade in, Gute Energie und Transition;10:20;erkannt
04804f27-2755-4db3-8f0b-f57d3315737c;Dixon WE2  Tomorrowland 2025.mp3;788.3;5;sebro;correct;90;02. Jan;smooth;Perfekt auf den Beat, Intro mit outro gut getroffen;13:08;erkannt
04804f27-2755-4db3-8f0b-f57d3315737c;Dixon WE2  Tomorrowland 2025.mp3;999.6;5;sebro;correct;58;08. Sep;neutral;Perfekt auf den Beat, Vocals 黚erlappen nicht, guter Spannugnsbogen;16:40;erkannt
